Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, primary, female (% gross)","Gambia, The",93.016922,95.40293121,99.07141113,102.4634628,106.9315872,109.4073563
"School enrollment, primary, female (% gross)",Georgia,102.8348618,100.5184326,100.9272766,99.22566223,99.69996643,99.6783371
"School enrollment, primary, female (% gross)",Germany,101.6009598,102.6914978,104.1597977,104.279808,102.958252,101.5021591
"School enrollment, primary, female (% gross)",Ghana,108.3182373,107.3957672,106.0508499,104.2070084,105.5779495,104.3625412
"School enrollment, primary, female (% gross)",Gibraltar,..,100.8088226,103.7230072,..,108.938118,113.7315674
"School enrollment, primary, female (% gross)",Greece,99.06667328,99.06118774,99.56858826,99.54216766,100.2269516,101.5005035
"School enrollment, primary, female (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Grenada,116.3498077,110.7080307,108.6667786,105.9980011,..,..
"School enrollment, primary, female (% gross)",Guam,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Guatemala,99.87789917,99.12477112,99.61361694,100.5426712,100.7225189,99.6582489
"School enrollment, primary, female (% gross)",Guinea,77.71430206,82.36128235,88.89093018,90.78647614,88.38667297,92.44959259
"School enrollment, primary, female (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Honduras,..,..,..,..,..,..
"School enrollment, primary, female (% gross)","Hong Kong SAR, China",111.2375183,109.8342896,110.0781784,111.1567535,112.1207581,110.2207184
"School enrollment, primary, female (% gross)",Hungary,102.1565323,101.7503128,100.5042801,96.4099884,94.83009338,94.89700317
"School enrollment, primary, female (% gross)",Iceland,98.57701111,99.48309326,100.3487701,100.3130417,101.1925888,101.4048004
"School enrollment, primary, female (% gross)",India,102.1856995,101.3435593,98.99781799,98.46071625,97.81433868,100.9082413
"School enrollment, primary, female (% gross)",Indonesia,104.4083786,103.9080887,104.1794662,104.5897064,..,..
"School enrollment, primary, female (% gross)","Iran, Islamic Rep.",112.2736969,115.0607529,113.880661,..,113.3356094,113.0128174
"School enrollment, primary, female (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Ireland,100.9773636,101.0429611,100.6942902,100.7704697,100.929657,101.1875687
"School enrollment, primary, female (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Israel,105.9840088,105.2388535,105.3843765,105.1582794,105.1588593,105.0760193
"School enrollment, primary, female (% gross)",Italy,100.1647415,99.42758179,100.2825623,99.52188873,99.97960663,99.76373291
"School enrollment, primary, female (% gross)",Jamaica,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Japan,98.98796082,98.44351959,97.89569092,97.70326233,97.9161911,..
"School enrollment, primary, female (% gross)",Jordan,..,77.927948,80.01557159,80.70693207,81.10333252,79.83081055
"School enrollment, primary, female (% gross)",Kazakhstan,111.7418365,110.0342026,109.6691208,106.7657623,105.3301926,100.2089462
"School enrollment, primary, female (% gross)",Kenya,103.6339569,103.3977432,..,..,76.16604614,..
"School enrollment, primary, female (% gross)",Kiribati,106.6352005,107.5230331,104.8578491,..,..,111.1233063
"School enrollment, primary, female (% gross)","Korea, Dem. People's Rep.",..,..,..,89.28146362,..,..
"School enrollment, primary, female (% gross)","Korea, Rep.",98.70651245,97.64138794,97.96418762,99.51876831,100.9156113,99.10449219
"School enrollment, primary, female (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Kuwait,104.2750092,102.5723419,97.3408432,97.21543121,94.78166199,93.02433777
"School enrollment, primary, female (% gross)",Kyrgyz Republic,105.0166779,104.0582809,106.6086884,107.2063522,105.3814087,102.4437485
"School enrollment, primary, female (% gross)",Lao PDR,111.2594604,107.0805359,103.944725,100.357338,98.25884247,97.16892242
"School enrollment, primary, female (% gross)",Latvia,99.43079376,99.23827362,99.46598816,99.86064911,100.0050888,99.89907837
"School enrollment, primary, female (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Lesotho,113.662941,114.6973877,117.7633133,109.2585297,105.731575,..
"School enrollment, primary, female (% gross)",Liberia,90.20211792,89.15522003,84.71260071,..,..,77.27742767
"School enrollment, primary, female (% gross)",Libya,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Liechtenstein,104.8034897,103.3769073,102.8665924,106.8027191,103.8418121,101.4428406
"School enrollment, primary, female (% gross)",Lithuania,101.945961,102.7512589,103.8601608,104.2822037,102.7736282,102.7993317
"School enrollment, primary, female (% gross)",Luxembourg,98.91906738,100.6309509,101.9962082,101.9853287,103.9762497,104.8936386
"School enrollment, primary, female (% gross)","Macao SAR, China",98.5230484,100.7957993,100.8049011,100.0688477,100.283287,97.96054077
"School enrollment, primary, female (% gross)",Madagascar,147.2942963,143.9532471,149.6268158,143.0571442,135.2168274,..
"School enrollment, primary, female (% gross)",Malawi,147.8812103,146.4420471,147.7620544,143.0986176,146.9577637,..
"School enrollment, primary, female (% gross)",Malaysia,104.1270294,105.6706467,106.0063782,105.7462082,104.8684158,104.6354218
"School enrollment, primary, female (% gross)",Maldives,100.0245132,99.63287354,98.07930756,98.39517212,99.34156036,100.6384277
"School enrollment, primary, female (% gross)",Mali,71.53739929,72.29216766,75.63831329,71.60266876,..,74.81613922
"School enrollment, primary, female (% gross)",Malta,104.3315964,105.0961914,105.103508,107.0479126,107.03759,106.4479065
"School enrollment, primary, female (% gross)",Marshall Islands,86.46421051,84.56507874,..,..,78.08496094,73.3621521
"School enrollment, primary, female (% gross)",Mauritania,107.0447006,99.77919769,99.80764008,102.752449,103.5470734,97.6335907
"School enrollment, primary, female (% gross)",Mauritius,103.8374176,103.3796387,102.4352188,102.4856873,100.8117599,99.57206726
"School enrollment, primary, female (% gross)",Mexico,106.4718628,106.333168,106.0346909,105.3607101,105.1412582,104.1882019
"School enrollment, primary, female (% gross)","Micronesia, Fed. Sts.",95.83454132,97.30543518,95.02352905,96.51096344,94.73007965,89.80735779
"School enrollment, primary, female (% gross)",Moldova,105.1121674,103.7102737,102.9105072,102.2800064,102.2813492,105.2715683
"School enrollment, primary, female (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Mongolia,99.43774414,101.0517044,101.1872711,102.382309,102.3181992,101.7313538
"School enrollment, primary, female (% gross)",Montenegro,95.52709198,95.22947693,98.11672211,97.59094238,100.6420288,101.6320724
"School enrollment, primary, female (% gross)",Morocco,106.644722,107.7306976,109.7799225,111.5132523,112.7294083,113.380928
"School enrollment, primary, female (% gross)",Mozambique,103.4297714,104.1363525,103.6261978,108.4134521,112.3746109,114.9288788
"School enrollment, primary, female (% gross)",Myanmar,..,107.1509323,109.1186981,109.7360611,..,..
"School enrollment, primary, female (% gross)",Namibia,120.1729965,120.1257858,121.8387527,122.1357422,123.4255676,122.6042557
"School enrollment, primary, female (% gross)",Nauru,104.3352585,123.1741562,..,..,120.9762497,97.12793732
"School enrollment, primary, female (% gross)",Nepal,149.2201691,142.6169128,139.8623352,..,143.4533691,126.2680435
"School enrollment, primary, female (% gross)",Netherlands,102.6755219,103.29039,104.2221222,105.1696167,106.1001434,106.2252121
"School enrollment, primary, female (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",New Zealand,98.21235657,99.2037735,100.1974335,101.3811569,101.7622223,102.4268112
"School enrollment, primary, female (% gross)",Nicaragua,110.5406418,114.293869,115.4137192,113.0317459,112.374588,111.7829361
"School enrollment, primary, female (% gross)",Niger,65.56292725,67.52597046,69.24308014,62.40406036,62.00835037,65.59661102
"School enrollment, primary, female (% gross)",Nigeria,83.56775665,82.17733002,76.72040558,86.45799255,86.16932678,..
"School enrollment, primary, female (% gross)",North Macedonia,94.04873657,..,97.06326294,98.06730652,97.00106812,95.45910645
"School enrollment, primary, female (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Norway,99.76582336,100.1104202,100.2181931,100.0771484,100.2060394,100.1395111
"School enrollment, primary, female (% gross)",Oman,110.7306519,109.6847076,108.8583298,108.5745316,107.6982269,107.8113022
"School enrollment, primary, female (% gross)",Pakistan,78.25324249,83.88246918,83.70681763,86.11134338,89.24362946,..
"School enrollment, primary, female (% gross)",Palau,..,..,..,..,..,106.1428604
"School enrollment, primary, female (% gross)",Panama,94.85858154,92.36522675,93.35471344,97.84719086,102.9716492,94.14254761
"School enrollment, primary, female (% gross)",Papua New Guinea,..,103.5730209,..,111.8357468,..,..
"School enrollment, primary, female (% gross)",Paraguay,88.30261993,..,..,..,..,..
"School enrollment, primary, female (% gross)",Peru,100.2832718,102.4232101,102.1456985,105.0764008,111.2607269,118.6755295
"School enrollment, primary, female (% gross)",Philippines,110.4971619,108.2587051,105.5151825,99.86927032,97.61295319,97.05741119
"School enrollment, primary, female (% gross)",Poland,..,..,100.045433,96.31520081,96.52033234,82.5399704
"School enrollment, primary, female (% gross)",Portugal,104.8731079,103.8041382,104.3560791,105.3979187,106.2369995,107.0889511
"School enrollment, primary, female (% gross)",Puerto Rico,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Qatar,103.0178528,102.7019272,103.0715027,104.3871002,105.1170807,105.7188721
"School enrollment, primary, female (% gross)",Romania,88.48406982,86.34455872,84.56607056,86.94352722,87.06543732,87.36461639
"School enrollment, primary, female (% gross)",Russian Federation,99.47305298,100.1202927,102.3352966,104.0920105,103.6586838,..
"School enrollment, primary, female (% gross)",Rwanda,140.5658417,141.1930237,137.1743317,132.1252594,129.9697876,..
"School enrollment, primary, female (% gross)",Samoa,106.3910599,107.9327087,108.6974411,110.431282,115.7220688,117.0816193
"School enrollment, primary, female (% gross)",San Marino,..,..,..,99.7674408,101.2360916,95.04949951
"School enrollment, primary, female (% gross)",Sao Tome and Principe,103.1690979,103.8595276,105.0026093,..,..,..
"School enrollment, primary, female (% gross)",Saudi Arabia,112.1006622,104.6305923,100.1745834,100.347023,101.4772568,101.1900711
"School enrollment, primary, female (% gross)",Senegal,89.78161621,87.90947723,88.72140503,88.72956085,87.5838089,88.91620636
"School enrollment, primary, female (% gross)",Serbia,101.2254105,100.4670563,100.362587,100.3174896,99.59381866,97.64904022
"School enrollment, primary, female (% gross)",Seychelles,105.9733505,103.5689468,102.4235611,103.3162689,102.8131866,102.9860535
"School enrollment, primary, female (% gross)",Sierra Leone,116.914299,118.8939209,125.642128,114.6865692,145.5942688,143.6707764
"School enrollment, primary, female (% gross)",Singapore,83.67418671,100.6928635,100.5717163,100.2249374,100.684967,100.5129395
"School enrollment, primary, female (% gross)",Sint Maarten (Dutch part),..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Slovak Republic,98.08830261,97.28014374,98.43949127,99.54251099,100.5817795,101.9251099
"School enrollment, primary, female (% gross)",Slovenia,100.3319778,100.2171021,100.5663605,102.1346283,102.9252396,103.1912994
"School enrollment, primary, female (% gross)",Solomon Islands,112.9770126,113.6702423,112.1972198,105.9919586,103.8810501,..
"School enrollment, primary, female (% gross)",Somalia,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",South Africa,101.9004974,101.4935989,99.13870239,96.58999634,96.61685944,95.37993622
"School enrollment, primary, female (% gross)",South Sudan,60.38093185,..,..,..,..,..
"School enrollment, primary, female (% gross)",Spain,107.20858,105.0983887,103.5847626,102.7037735,103.0853424,103.9307022
"School enrollment, primary, female (% gross)",Sri Lanka,100.5734329,100.3750534,99.90264893,99.61805725,99.9978714,100.3396225
"School enrollment, primary, female (% gross)",St. Kitts and Nevis,107.9333572,107.091629,..,..,104.0980301,..
"School enrollment, primary, female (% gross)",St. Lucia,99.48973083,100.2256165,101.4541168,103.156517,103.2646027,102.356369
"School enrollment, primary, female (% gross)",St. Martin (French part),..,..,..,..,..,..
"School enrollment, primary, female (% gross)",St. Vincent and the Grenadines,109.6974792,109.3734131,109.7988663,112.740181,110.114502,111.6158142
"School enrollment, primary, female (% gross)",Sudan,69.78471375,73.22093964,74.41108704,76.12258148,..,..
"School enrollment, primary, female (% gross)",Suriname,116.408783,115.7144318,110.7744827,108.70755,109.1543884,108.4826584
"School enrollment, primary, female (% gross)",Sweden,125.5212479,126.4991608,127.4461136,129.7996979,128.6826477,129.0034027
"School enrollment, primary, female (% gross)",Switzerland,104.03302,104.2585831,104.824913,105.1477432,105.5216064,105.8050385
"School enrollment, primary, female (% gross)",Syrian Arab Republic,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Tajikistan,97.06408691,97.36611938,100.2650299,..,..,..
"School enrollment, primary, female (% gross)",Tanzania,86.95236969,87.25863647,90.75760651,95.39328003,97.40527344,98.36621857
"School enrollment, primary, female (% gross)",Thailand,97.61978912,100.9833298,93.289711,96.5860672,97.70090485,98.9602356
"School enrollment, primary, female (% gross)",Timor-Leste,126.5798035,123.8051987,117.5756454,113.2087936,111.2378769,109.6424408
"School enrollment, primary, female (% gross)",Togo,124.8574524,122.0010834,121.4128723,121.5187683,122.1859436,124.4216766
"School enrollment, primary, female (% gross)",Tonga,115.9896317,..,..,117.3323669,113.8019409,112.1173782
"School enrollment, primary, female (% gross)",Trinidad and Tobago,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Tunisia,114.5805817,115.077858,115.3943481,114.9281998,..,112.5381012
"School enrollment, primary, female (% gross)",Turkiye,102.6662979,100.6276779,92.67105103,94.35991669,96.45198822,95.8398819
"School enrollment, primary, female (% gross)",Turkmenistan,..,..,..,..,116.8324738,115.9159775
"School enrollment, primary, female (% gross)",Turks and Caicos Islands,74.27898407,..,95.07886505,116.4072571,112.69841,117.0568619
